Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"RL","Land Use","11","Austria","5110","Area","6611","Agriculture area actually irrigated","2010","2010","1000 ha","26.48","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","11","Austria","5110","Area","6611","Agriculture area actually irrigated","2013","2013","1000 ha","52.13","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","11","Austria","5110","Area","6611","Agriculture area actually irrigated","2016","2016","1000 ha","38.2","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","11","Austria","5110","Area","6694","Cropland area actually irrigated","2010","2010","1000 ha","26.33","Fc","Calculated data"
"RL","Land Use","11","Austria","5110","Area","6694","Cropland area actually irrigated","2016","2016","1000 ha","37.3","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","11","Austria","5110","Area","6657","Perm. meadows & pastures area actually irrig.","2010","2010","1000 ha","0.15","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","11","Austria","5110","Area","6657","Perm. meadows & pastures area actually irrig.","2016","2016","1000 ha","0.9","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","11","Austria","5110","Area","6671","Agriculture area under organic agric.","2004","2004","1000 ha","460.8","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","11","Austria","5110","Area","6671","Agriculture area under organic agric.","2005","2005","1000 ha","479.8","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","11","Austria","5110","Area","6671","Agriculture area under organic agric.","2006","2006","1000 ha","477.8","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","11","Austria","5110","Area","6671","Agriculture area under organic agric.","2007","2007","1000 ha","482.3","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","11","Austria","5110","Area","6671","Agriculture area under organic agric.","2008","2008","1000 ha","492.6","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","11","Austria","5110","Area","6671","Agriculture area under organic agric.","2009","2009","1000 ha","518.8","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","11","Austria","5110","Area","6671","Agriculture area under organic agric.","2010","2010","1000 ha","543.6","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","11","Austria","5110","Area","6671","Agriculture area under organic agric.","2011","2011","1000 ha","542.6","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","11","Austria","5110","Area","6671","Agriculture area under organic agric.","2012","2012","1000 ha","537.7","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","11","Austria","5110","Area","6671","Agriculture area under organic agric.","2013","2013","1000 ha","526.7","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","11","Austria","5110","Area","6671","Agriculture area under organic agric.","2014","2014","1000 ha","525","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","11","Austria","5110","Area","6671","Agriculture area under organic agric.","2015","2015","1000 ha","552.1","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","11","Austria","5110","Area","6671","Agriculture area under organic agric.","2016","2016","1000 ha","571.42","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","11","Austria","5110","Area","6671","Agriculture area under organic agric.","2017","2017","1000 ha","620.66","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","11","Austria","5110","Area","6668","Cropland area under organic agric.","2014","2014","1000 ha","199","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","11","Austria","5110","Area","6668","Cropland area under organic agric.","2015","2015","1000 ha","201.8","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","11","Austria","5110","Area","6668","Cropland area under organic agric.","2016","2016","1000 ha","214.39","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","11","Austria","5110","Area","6668","Cropland area under organic agric.","2017","2017","1000 ha","238.34","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","11","Austria","5110","Area","6681","Perm. meadows & pastures area under organic agric.","2014","2014","1000 ha","326","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","11","Austria","5110","Area","6681","Perm. meadows & pastures area under organic agric.","2015","2015","1000 ha","350.3","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","11","Austria","5110","Area","6681","Perm. meadows & pastures area under organic agric.","2016","2016","1000 ha","357.04","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","11","Austria","5110","Area","6681","Perm. meadows & pastures area under organic agric.","2017","2017","1000 ha","382.32","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","11","Austria","5110","Area","6664","Cropland area under conventional tillage","2016","2016","1000 ha","732.6","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","11","Austria","5110","Area","6665","Cropland area under conservation tillage","2016","2016","1000 ha","395.3","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","11","Austria","5110","Area","6666","Cropland area under zero or no tillage","2016","2016","1000 ha","23.2","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","11","Austria","5110","Area","6775","Farm buildings & farmyards","2016","2016","1000 ha","22.3","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","68","France","5110","Area","6600","Country area","1961","1961","1000 ha","54908.6","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","68","France","5110","Area","6600","Country area","1962","1962","1000 ha","54908.6","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","68","France","5110","Area","6600","Country area","1963","1963","1000 ha","54908.6","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","68","France","5110","Area","6600","Country area","1964","1964","1000 ha","54908.6","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","68","France","5110","Area","6600","Country area","1965","1965","1000 ha","54908.6","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","68","France","5110","Area","6600","Country area","1966","1966","1000 ha","54908.6","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","68","France","5110","Area","6600","Country area","1967","1967","1000 ha","54908.6","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","68","France","5110","Area","6600","Country area","1968","1968","1000 ha","54908.6","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","68","France","5110","Area","6600","Country area","1969","1969","1000 ha","54908.6","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","68","France","5110","Area","6600","Country area","1970","1970","1000 ha","54908.6","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","68","France","5110","Area","6600","Country area","1971","1971","1000 ha","54908.6","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","68","France","5110","Area","6600","Country area","1972","1972","1000 ha","54908.6","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","68","France","5110","Area","6600","Country area","1973","1973","1000 ha","54908.6","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","68","France","5110","Area","6600","Country area","1974","1974","1000 ha","54908.6","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","68","France","5110","Area","6600","Country area","1975","1975","1000 ha","54908.6","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","68","France","5110","Area","6600","Country area","1976","1976","1000 ha","54908.6","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","68","France","5110","Area","6600","Country area","1977","1977","1000 ha","54908.6","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","68","France","5110","Area","6600","Country area","1978","1978","1000 ha","54908.6","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","68","France","5110","Area","6600","Country area","1979","1979","1000 ha","54908.6","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","68","France","5110","Area","6600","Country area","1980","1980","1000 ha","54908.6","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","68","France","5110","Area","6600","Country area","1981","1981","1000 ha","54908.6","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","68","France","5110","Area","6600","Country area","1982","1982","1000 ha","54908.6","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","68","France","5110","Area","6600","Country area","1983","1983","1000 ha","54908.6","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","68","France","5110","Area","6600","Country area","1984","1984","1000 ha","54908.6","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","68","France","5110","Area","6600","Country area","1985","1985","1000 ha","54908.6","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","68","France","5110","Area","6600","Country area","1986","1986","1000 ha","54908.6","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","68","France","5110","Area","6600","Country area","1987","1987","1000 ha","54908.6","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","68","France","5110","Area","6600","Country area","1988","1988","1000 ha","54908.6","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","68","France","5110","Area","6600","Country area","1989","1989","1000 ha","54908.6","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","68","France","5110","Area","6600","Country area","1990","1990","1000 ha","54908.6","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","68","France","5110","Area","6600","Country area","1991","1991","1000 ha","54908.6","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","68","France","5110","Area","6600","Country area","1992","1992","1000 ha","54908.6","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","68","France","5110","Area","6600","Country area","1993","1993","1000 ha","54908.6","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","68","France","5110","Area","6600","Country area","1994","1994","1000 ha","54908.6","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","68","France","5110","Area","6600","Country area","1995","1995","1000 ha","54908.6","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","68","France","5110","Area","6600","Country area","1996","1996","1000 ha","54908.6","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","68","France","5110","Area","6600","Country area","1997","1997","1000 ha","54908.6","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","68","France","5110","Area","6600","Country area","1998","1998","1000 ha","54908.6","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","68","France","5110","Area","6600","Country area","1999","1999","1000 ha","54908.6","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","68","France","5110","Area","6600","Country area","2000","2000","1000 ha","54908.7","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","68","France","5110","Area","6600","Country area","2001","2001","1000 ha","54908.7","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","68","France","5110","Area","6600","Country area","2002","2002","1000 ha","54908.7","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","68","France","5110","Area","6600","Country area","2003","2003","1000 ha","54938.7","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","68","France","5110","Area","6600","Country area","2004","2004","1000 ha","54908.7","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","68","France","5110","Area","6600","Country area","2005","2005","1000 ha","54908.7","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","68","France","5110","Area","6600","Country area","2006","2006","1000 ha","54908.7","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","68","France","5110","Area","6600","Country area","2007","2007","1000 ha","54908.7","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","68","France","5110","Area","6600","Country area","2008","2008","1000 ha","54908.7","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","68","France","5110","Area","6600","Country area","2009","2009","1000 ha","54908.7","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","68","France","5110","Area","6600","Country area","2010","2010","1000 ha","54908.7","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","68","France","5110","Area","6600","Country area","2011","2011","1000 ha","54908.7","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","68","France","5110","Area","6600","Country area","2012","2012","1000 ha","54908.7","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","68","France","5110","Area","6600","Country area","2013","2013","1000 ha","54908.7","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","68","France","5110","Area","6600","Country area","2014","2014","1000 ha","54908.7","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","68","France","5110","Area","6600","Country area","2015","2015","1000 ha","54908.7","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","68","France","5110","Area","6600","Country area","2016","2016","1000 ha","54908.7","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","68","France","5110","Area","6600","Country area","2017","2017","1000 ha","54908.7","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","68","France","5110","Area","6601","Land area","1961","1961","1000 ha","54756.6","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6601","Land area","1962","1962","1000 ha","54756.6","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6601","Land area","1963","1963","1000 ha","54756.6","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6601","Land area","1964","1964","1000 ha","54756.6","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6601","Land area","1965","1965","1000 ha","54756.6","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6601","Land area","1966","1966","1000 ha","54756.6","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6601","Land area","1967","1967","1000 ha","54756.6","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6601","Land area","1968","1968","1000 ha","54756.6","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6601","Land area","1969","1969","1000 ha","54756.6","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6601","Land area","1970","1970","1000 ha","54756.6","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6601","Land area","1971","1971","1000 ha","54756.6","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6601","Land area","1972","1972","1000 ha","54756.6","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6601","Land area","1973","1973","1000 ha","54756.6","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6601","Land area","1974","1974","1000 ha","54756.6","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6601","Land area","1975","1975","1000 ha","54756.6","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6601","Land area","1976","1976","1000 ha","54756.6","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6601","Land area","1977","1977","1000 ha","54756.6","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6601","Land area","1978","1978","1000 ha","54756.6","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6601","Land area","1979","1979","1000 ha","54756.6","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6601","Land area","1980","1980","1000 ha","54756.6","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6601","Land area","1981","1981","1000 ha","54756.6","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6601","Land area","1982","1982","1000 ha","54756.6","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6601","Land area","1983","1983","1000 ha","54756.6","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6601","Land area","1984","1984","1000 ha","54756.6","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6601","Land area","1985","1985","1000 ha","54756.6","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6601","Land area","1986","1986","1000 ha","54756.6","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6601","Land area","1987","1987","1000 ha","54756.6","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6601","Land area","1988","1988","1000 ha","54756.6","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6601","Land area","1989","1989","1000 ha","54756.6","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6601","Land area","1990","1990","1000 ha","54756.6","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6601","Land area","1991","1991","1000 ha","54756.6","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6601","Land area","1992","1992","1000 ha","54756.6","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6601","Land area","1993","1993","1000 ha","54756.6","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6601","Land area","1994","1994","1000 ha","54756.6","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6601","Land area","1995","1995","1000 ha","54756.6","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6601","Land area","1996","1996","1000 ha","54756.6","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6601","Land area","1997","1997","1000 ha","54756.6","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6601","Land area","1998","1998","1000 ha","54756.6","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6601","Land area","1999","1999","1000 ha","54756.6","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6601","Land area","2000","2000","1000 ha","54756.7","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6601","Land area","2001","2001","1000 ha","54756.7","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6601","Land area","2002","2002","1000 ha","54756.7","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6601","Land area","2003","2003","1000 ha","54786.7","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6601","Land area","2004","2004","1000 ha","54756.7","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6601","Land area","2005","2005","1000 ha","54755.7","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6601","Land area","2006","2006","1000 ha","54755.7","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6601","Land area","2007","2007","1000 ha","54755.7","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6601","Land area","2008","2008","1000 ha","54755.7","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6601","Land area","2009","2009","1000 ha","54755.7","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6601","Land area","2010","2010","1000 ha","54755.7","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6601","Land area","2011","2011","1000 ha","54755.7","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6601","Land area","2012","2012","1000 ha","54755.7","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6601","Land area","2013","2013","1000 ha","54755.7","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6601","Land area","2014","2014","1000 ha","54755.7","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6601","Land area","2015","2015","1000 ha","54755.7","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6601","Land area","2016","2016","1000 ha","54755.7","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6601","Land area","2017","2017","1000 ha","54755.7","Fm","Manual Estimation"
"RL","Land Use","68","France","5110","Area","6602","Agriculture","1961","1961","1000 ha","34539","Fc","Calculated data"
"RL","Land Use","68","France","5110","Area","6602","Agriculture","1962","1962","1000 ha","34440","Fc","Calculated data"
"RL","Land Use","68","France","5110","Area","6602","Agriculture","1963","1963","1000 ha","34354","Fc","Calculated data"
"RL","Land Use","68","France","5110","Area","6602","Agriculture","1964","1964","1000 ha","34109","Fc","Calculated data"
"RL","Land Use","68","France","5110","Area","6602","Agriculture","1965","1965","1000 ha","34001","Fc","Calculated data"
"RL","Land Use","68","France","5110","Area","6602","Agriculture","1966","1966","1000 ha","33846","Fc","Calculated data"
"RL","Land Use","68","France","5110","Area","6602","Agriculture","1967","1967","1000 ha","33629","Fc","Calculated data"
"RL","Land Use","68","France","5110","Area","6602","Agriculture","1968","1968","1000 ha","33178","Fc","Calculated data"
"RL","Land Use","68","France","5110","Area","6602","Agriculture","1969","1969","1000 ha","33173","Fc","Calculated data"
"RL","Land Use","68","France","5110","Area","6602","Agriculture","1970","1970","1000 ha","32495","Fc","Calculated data"
"RL","Land Use","68","France","5110","Area","6602","Agriculture","1971","1971","1000 ha","32623","Fc","Calculated data"
"RL","Land Use","68","France","5110","Area","6602","Agriculture","1972","1972","1000 ha","32515","Fc","Calculated data"
"RL","Land Use","68","France","5110","Area","6602","Agriculture","1973","1973","1000 ha","32460","Fc","Calculated data"
"RL","Land Use","68","France","5110","Area","6602","Agriculture","1974","1974","1000 ha","32442","Fc","Calculated data"
"RL","Land Use","68","France","5110","Area","6602","Agriculture","1975","1975","1000 ha","32357","Fc","Calculated data"
"RL","Land Use","68","France","5110","Area","6602","Agriculture","1976","1976","1000 ha","32021","Fc","Calculated data"
"RL","Land Use","68","France","5110","Area","6602","Agriculture","1977","1977","1000 ha","31910","Fc","Calculated data"
"RL","Land Use","68","France","5110","Area","6602","Agriculture","1978","1978","1000 ha","31961","Fc","Calculated data"
"RL","Land Use","68","France","5110","Area","6602","Agriculture","1979","1979","1000 ha","31834","Fc","Calculated data"
"RL","Land Use","68","France","5110","Area","6602","Agriculture","1980","1980","1000 ha","31722","Fc","Calculated data"
"RL","Land Use","68","France","5110","Area","6602","Agriculture","1981","1981","1000 ha","31687","Fc","Calculated data"
"RL","Land Use","68","France","5110","Area","6602","Agriculture","1982","1982","1000 ha","31646","Fc","Calculated data"
"RL","Land Use","68","France","5110","Area","6602","Agriculture","1983","1983","1000 ha","31565","Fc","Calculated data"
"RL","Land Use","68","France","5110","Area","6602","Agriculture","1984","1984","1000 ha","31508","Fc","Calculated data"
"RL","Land Use","68","France","5110","Area","6602","Agriculture","1985","1985","1000 ha","31442","Fc","Calculated data"
"RL","Land Use","68","France","5110","Area","6602","Agriculture","1986","1986","1000 ha","31395","Fc","Calculated data"
"RL","Land Use","68","France","5110","Area","6602","Agriculture","1987","1987","1000 ha","31353","Fc","Calculated data"
"RL","Land Use","68","France","5110","Area","6602","Agriculture","1988","1988","1000 ha","30830","Fc","Calculated data"
"RL","Land Use","68","France","5110","Area","6602","Agriculture","1989","1989","1000 ha","30740.9","Fc","Calculated data"
"RL","Land Use","68","France","5110","Area","6602","Agriculture","1990","1990","1000 ha","30592.8","Fc","Calculated data"
"RL","Land Use","68","France","5110","Area","6602","Agriculture","1991","1991","1000 ha","30484.9","Fc","Calculated data"
"RL","Land Use","68","France","5110","Area","6602","Agriculture","1992","1992","1000 ha","30384.3","Fc","Calculated data"
"RL","Land Use","68","France","5110","Area","6602","Agriculture","1993","1993","1000 ha","30291.3","Fc","Calculated data"
"RL","Land Use","68","France","5110","Area","6602","Agriculture","1994","1994","1000 ha","30204.9","Fc","Calculated data"
"RL","Land Use","68","France","5110","Area","6602","Agriculture","1995","1995","1000 ha","30150.2","Fc","Calculated data"
"RL","Land Use","68","France","5110","Area","6602","Agriculture","1996","1996","1000 ha","30096.3","Fc","Calculated data"
"RL","Land Use","68","France","5110","Area","6602","Agriculture","1997","1997","1000 ha","30039.6","Fc","Calculated data"
"RL","Land Use","68","France","5110","Area","6602","Agriculture","1998","1998","1000 ha","29980","Fc","Calculated data"
"RL","Land Use","68","France","5110","Area","6602","Agriculture","1999","1999","1000 ha","29929.1","Fc","Calculated data"
"RL","Land Use","68","France","5110","Area","6602","Agriculture","2000","2000","1000 ha","29807.4","Fc","Calculated data"
"RL","Land Use","68","France","5110","Area","6602","Agriculture","2001","2001","1000 ha","29713.3","Fc","Calculated data"
"RL","Land Use","68","France","5110","Area","6602","Agriculture","2002","2002","1000 ha","29610.7","Fc","Calculated data"
"RL","Land Use","68","France","5110","Area","6602","Agriculture","2003","2003","1000 ha","29534.6","Fc","Calculated data"
"RL","Land Use","68","France","5110","Area","6602","Agriculture","2004","2004","1000 ha","29458.4","Fc","Calculated data"
"RL","Land Use","68","France","5110","Area","6602","Agriculture","2005","2005","1000 ha","29390.4","Fc","Calculated data"
"RL","Land Use","68","France","5110","Area","6602","Agriculture","2006","2006","1000 ha","29312.7","Fc","Calculated data"
"RL","Land Use","68","France","5110","Area","6602","Agriculture","2007","2007","1000 ha","29206.1","Fc","Calculated data"
"RL","Land Use","68","France","5110","Area","6602","Agriculture","2008","2008","1000 ha","29110.1","Fc","Calculated data"
"RL","Land Use","68","France","5110","Area","6602","Agriculture","2009","2009","1000 ha","29019.9","Fc","Calculated data"
"RL","Land Use","68","France","5110","Area","6602","Agriculture","2010","2010","1000 ha","28926.3","Fc","Calculated data"
"RL","Land Use","68","France","5110","Area","6602","Agriculture","2011","2011","1000 ha","28878.6","Fc","Calculated data"
"RL","Land Use","68","France","5110","Area","6602","Agriculture","2012","2012","1000 ha","28844.8","Fc","Calculated data"
"RL","Land Use","68","France","5110","Area","6602","Agriculture","2013","2013","1000 ha","28773.7","Fc","Calculated data"
"RL","Land Use","68","France","5110","Area","6602","Agriculture","2014","2014","1000 ha","28766.5","Fc","Calculated data"
"RL","Land Use","68","France","5110","Area","6602","Agriculture","2015","2015","1000 ha","28726.9","Fc","Calculated data"
"RL","Land Use","68","France","5110","Area","6602","Agriculture","2016","2016","1000 ha","28718.021","Fc","Calculated data"
"RL","Land Use","68","France","5110","Area","6602","Agriculture","2017","2017","1000 ha","28697.499","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","68","France","5110","Area","6610","Agricultural land","1961","1961","1000 ha","34539","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","68","France","5110","Area","6610","Agricultural land","1962","1962","1000 ha","34440","F","FAO estimate"
"RL","Land Use","68","France","5110","Area","6610","Agricultural land","1963","1963","1000 ha","34354","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","68","France","5110","Area","6610","Agricultural land","1964","1964","1000 ha","34109","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","68","France","5110","Area","6610","Agricultural land","1965","1965","1000 ha","34001","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","68","France","5110","Area","6610","Agricultural land","1966","1966","1000 ha","33846","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","68","France","5110","Area","6610","Agricultural land","1967","1967","1000 ha","33629","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","68","France","5110","Area","6610","Agricultural land","1968","1968","1000 ha","33178","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","68","France","5110","Area","6610","Agricultural land","1969","1969","1000 ha","33173","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","68","France","5110","Area","6610","Agricultural land","1970","1970","1000 ha","32495","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","68","France","5110","Area","6610","Agricultural land","1971","1971","1000 ha","32623","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","68","France","5110","Area","6610","Agricultural land","1972","1972","1000 ha","32515","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","68","France","5110","Area","6610","Agricultural land","1973","1973","1000 ha","32460","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","68","France","5110","Area","6610","Agricultural land","1974","1974","1000 ha","32442","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","68","France","5110","Area","6610","Agricultural land","1975","1975","1000 ha","32357","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","68","France","5110","Area","6610","Agricultural land","1976","1976","1000 ha","32021","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","68","France","5110","Area","6610","Agricultural land","1977","1977","1000 ha","31910","Q","Official data reported on FAO Questionnaires from countries"
